"Date","Spot exchange rate, Japanese Yen into US $                          XUDLJYD"
"16 Aug 93","101.03"
"13 Aug 93","102.4"
"12 Aug 93","103.2"
"11 Aug 93","103.73"
"10 Aug 93","104.5"
"09 Aug 93","104.8"
"06 Aug 93","104.42"
"05 Aug 93","104.2"
"04 Aug 93","104.85"
"03 Aug 93","104.3"
"02 Aug 93","104.72"
"30 Jul 93","104.8"
"29 Jul 93","106.35"
"28 Jul 93","105.2"
"27 Jul 93","106.45"
"26 Jul 93","106.82"
"23 Jul 93","106.75"
"22 Jul 93","106.8"
"21 Jul 93","108.55"
"20 Jul 93","108.75"
"19 Jul 93","108.5"
"16 Jul 93","108.35"
"15 Jul 93","108.05"
"14 Jul 93","107.55"
"13 Jul 93","108.3"
"12 Jul 93","109.75"
"09 Jul 93","109.72"
"08 Jul 93","108.63"
"07 Jul 93","107.8"
"06 Jul 93","108.1"
"05 Jul 93","108.95"
"02 Jul 93","108.05"
"01 Jul 93","107.35"
"30 Jun 93","106.17"
"29 Jun 93","106.95"
"28 Jun 93","105.95"
"25 Jun 93","106.1"
"24 Jun 93","109.1"
"23 Jun 93","109.35"
"22 Jun 93","111.2"
"21 Jun 93","110.8"
"18 Jun 93","109.15"
"17 Jun 93","106.75"
"16 Jun 93","106.65"
"15 Jun 93","105.65"
"14 Jun 93","105.25"
"11 Jun 93","106.2"
"10 Jun 93","106.18"
"09 Jun 93","106.55"
"08 Jun 93","106.05"
"07 Jun 93","107.3"
"04 Jun 93","107.65"
"03 Jun 93","107.4"
"02 Jun 93","107.4"
"01 Jun 93","107.2"
"28 May 93","107.1"
"27 May 93","107.9"
"26 May 93","108.8"
"25 May 93","109.45"
"24 May 93","110.35"
"21 May 93","110.3"
"20 May 93","110.4"
"19 May 93","110.47"
"18 May 93","111.52"
"17 May 93","111.35"
"14 May 93","111.17"
"13 May 93","111.75"
"12 May 93","111.45"
"11 May 93","111.201"
"10 May 93","111.83"
"07 May 93","110.15"
"06 May 93","110.25"
"05 May 93","110.15"
"04 May 93","110.3"
"30 Apr 93","111.25"
"29 Apr 93","111.85"
"28 Apr 93","112.4"
"27 Apr 93","111.35"
"26 Apr 93","110.3"
"23 Apr 93","110.47"
"22 Apr 93","110.05"
"21 Apr 93","110.8"
"20 Apr 93","110.75"
"19 Apr 93","110.82"
"16 Apr 93","112.45"
"15 Apr 93","113.05"
"14 Apr 93","113.85"
"13 Apr 93","113.4"
"08 Apr 93","113.35"
"07 Apr 93","113.85"
"06 Apr 93","114.35"
"05 Apr 93","113.55"
"02 Apr 93","114.25"
"01 Apr 93","114.2"
"31 Mar 93","114.8"
"30 Mar 93","116.75"
"29 Mar 93","116.95"
"26 Mar 93","116.35"
"25 Mar 93","117.32"
"24 Mar 93","116.77"
"23 Mar 93","115.6"
"22 Mar 93","115.6"
"19 Mar 93","115.78"
"18 Mar 93","116.92"
"17 Mar 93","117.05"
"16 Mar 93","116.95"
"15 Mar 93","118.37"
"12 Mar 93","117.75"
"11 Mar 93","117.65"
"10 Mar 93","118.1"
"09 Mar 93","117.45"
"08 Mar 93","116.7"
"05 Mar 93","117.55"
"04 Mar 93","116.75"
"03 Mar 93","117"
"02 Mar 93","117.7"
"01 Mar 93","118.5"
"26 Feb 93","117.85"
"25 Feb 93","117.65"
"24 Feb 93","116.85"
"23 Feb 93","116.62"
"22 Feb 93","116.05"
"19 Feb 93","119.17"
"18 Feb 93","119.3"
"17 Feb 93","119.7"
"16 Feb 93","119.73"
"15 Feb 93","120.93"
"12 Feb 93","120.4"
"11 Feb 93","120"
"10 Feb 93","120.95"
"09 Feb 93","121.55"
"08 Feb 93","124.27"
"05 Feb 93","124.28"
"04 Feb 93","124.7"
"03 Feb 93","124.2"
"02 Feb 93","124.6"
"01 Feb 93","124.8"
"29 Jan 93","124.87"
"28 Jan 93","124.15"
"27 Jan 93","123.97"
"26 Jan 93","123.7"
"25 Jan 93","123.7"
"22 Jan 93","125.05"
"21 Jan 93","125.02"
"20 Jan 93","124.92"
"19 Jan 93","125.47"
"18 Jan 93","125.57"
"15 Jan 93","125.9"
"14 Jan 93","125.67"
"13 Jan 93","125.95"
"12 Jan 93","125.3"
"11 Jan 93","125"
"08 Jan 93","125.25"
"07 Jan 93","125.15"
"06 Jan 93","125.05"
"05 Jan 93","125.17"
"04 Jan 93","125.35"
"31 Dec 92","124.8"
"30 Dec 92","124.55"
"29 Dec 92","124.7"
"24 Dec 92","123.8"
"23 Dec 92","123.85"
"22 Dec 92","123.37"
"21 Dec 92","123"
"18 Dec 92","123.2"
"17 Dec 92","122.85"
"16 Dec 92","122.97"
"15 Dec 92","124"
"14 Dec 92","123.7"
"11 Dec 92","123.82"
"10 Dec 92","123.6"
"09 Dec 92","124.05"
"08 Dec 92","124.05"
"07 Dec 92","124.45"
"04 Dec 92","124.8"
"03 Dec 92","124.55"
"02 Dec 92","124.3"
"01 Dec 92","124.47"
"30 Nov 92","124.42"
"27 Nov 92","124.47"
"26 Nov 92","124.1"
"25 Nov 92","123.75"
"24 Nov 92","124.1"
"23 Nov 92","124.1"
"20 Nov 92","124.1"
"19 Nov 92","123.4"
"18 Nov 92","124.3"
"17 Nov 92","124.55"
"16 Nov 92","124.75"
"13 Nov 92","123.9"
"12 Nov 92","124.1"
"11 Nov 92","123.85"
"10 Nov 92","124.35"
"09 Nov 92","123.52"
"06 Nov 92","122.95"
"05 Nov 92","122.85"
"04 Nov 92","123.05"
"03 Nov 92","122.35"
"02 Nov 92","123.75"
"30 Oct 92","123.2"
"29 Oct 92","123.25"
"28 Oct 92","122.65"
"27 Oct 92","122.2"
"26 Oct 92","121.9"
"23 Oct 92","121.75"
"22 Oct 92","120.85"
"21 Oct 92","122.1"
"20 Oct 92","121.8"
"19 Oct 92","119.85"
"16 Oct 92","119.7"
"15 Oct 92","120.45"
"14 Oct 92","121.1"
"13 Oct 92","121.4"
"12 Oct 92","121.15"
"09 Oct 92","121.7"
"08 Oct 92","120.75"
"07 Oct 92","119.85"
"06 Oct 92","119.8"
"05 Oct 92","119.2"
"02 Oct 92","119.7"
"01 Oct 92","119.9"
"30 Sep 92","119.97"
"29 Sep 92","119.57"
"28 Sep 92","119.65"
"25 Sep 92","120.6"
"24 Sep 92","120.45"
"23 Sep 92","120.15"
"22 Sep 92","121.45"
"21 Sep 92","123.75"
"18 Sep 92","124.5"
"17 Sep 92","124.35"
"16 Sep 92","124.55"
"15 Sep 92","123.8"
"14 Sep 92","124.5"
"11 Sep 92","123.85"
"10 Sep 92","122.95"
"09 Sep 92","123.08"
"08 Sep 92","122.8"
"07 Sep 92","123.5"
"04 Sep 92","123.2"
"03 Sep 92","124.15"
"02 Sep 92","122.95"
"01 Sep 92","122.73"
"28 Aug 92","123.35"
"27 Aug 92","124.9"
"26 Aug 92","124.97"
"25 Aug 92","124.65"
"24 Aug 92","124.4"
"21 Aug 92","126.4"
"20 Aug 92","126.45"
"19 Aug 92","126.42"
"18 Aug 92","126.3"
"17 Aug 92","125.75"
"14 Aug 92","126.35"
"13 Aug 92","127.25"
"12 Aug 92","127.65"
"11 Aug 92","128.1"
"10 Aug 92","128"
"07 Aug 92","127.6"
"06 Aug 92","127.75"
"05 Aug 92","127.25"
"04 Aug 92","127.15"
"03 Aug 92","127.25"
"31 Jul 92","127.25"
"30 Jul 92","127.65"
"29 Jul 92","127.75"
"28 Jul 92","127.52"
"27 Jul 92","127.63"
"24 Jul 92","127.67"
"23 Jul 92","126.57"
"22 Jul 92","126.87"
"21 Jul 92","125.45"
"20 Jul 92","125.3"
"17 Jul 92","124.62"
"16 Jul 92","125.1"
"15 Jul 92","124.95"
"14 Jul 92","124.65"
"13 Jul 92","125"
"10 Jul 92","125.45"
"09 Jul 92","125.25"
"08 Jul 92","124.72"
"07 Jul 92","124.4"
"06 Jul 92","124.55"
"03 Jul 92","124.95"
"02 Jul 92","124.6"
"01 Jul 92","124.87"
"30 Jun 92","125.87"
"29 Jun 92","125.17"
"26 Jun 92","125.55"
"25 Jun 92","125.57"
"24 Jun 92","126.57"
"23 Jun 92","127.2"
"22 Jun 92","127.15"
"19 Jun 92","126.85"
"18 Jun 92","126.77"
"17 Jun 92","126.92"
"16 Jun 92","126.77"
"15 Jun 92","126.67"
"12 Jun 92","126.67"
"11 Jun 92","126.85"
"10 Jun 92","127.6"
"09 Jun 92","127.5"
"08 Jun 92","127.12"
"05 Jun 92","126.75"
"04 Jun 92","127.55"
"03 Jun 92","127.6"
"02 Jun 92","127.4"
"01 Jun 92","127.42"
"29 May 92","127.55"
"28 May 92","129.65"
"27 May 92","129.95"
"26 May 92","129.27"
"22 May 92","129.35"
"21 May 92","130.15"
"20 May 92","129.5"
"19 May 92","129.03"
"18 May 92","128.75"
"15 May 92","129.75"
"14 May 92","130.15"
"13 May 92","130.17"
"12 May 92","131.4"
"11 May 92","133.15"
"08 May 92","133.35"
"07 May 92","132.6"
"06 May 92","132.55"
"05 May 92","132.95"
"01 May 92","132.8"
"30 Apr 92","133.5"
"29 Apr 92","133.6"
"28 Apr 92","133.07"
"27 Apr 92","133.25"
"24 Apr 92","134.55"
"23 Apr 92","134.35"
"22 Apr 92","134.25"
"21 Apr 92","134.05"
"16 Apr 92","133.77"
"15 Apr 92","133.2"
"14 Apr 92","132.75"
"13 Apr 92","133"
"10 Apr 92","132.6"
"09 Apr 92","132.3"
"08 Apr 92","132.05"
"07 Apr 92","133.5"
"06 Apr 92","132.75"
"03 Apr 92","133.62"
"02 Apr 92","134"
"01 Apr 92","134.3"
"31 Mar 92","133.25"
"30 Mar 92","133.4"
"27 Mar 92","133"
"26 Mar 92","133.5"
"25 Mar 92","133.6"
"24 Mar 92","133.8"
"23 Mar 92","133.57"
"20 Mar 92","134.6"
"19 Mar 92","133.25"
"18 Mar 92","132.1"
"17 Mar 92","133.25"
"16 Mar 92","133.97"
"13 Mar 92","133.45"
"12 Mar 92","134.55"
"11 Mar 92","133.65"
"10 Mar 92","132.75"
"09 Mar 92","132.05"
"06 Mar 92","131.8"
"05 Mar 92","132"
"04 Mar 92","131.87"
"03 Mar 92","130.85"
"02 Mar 92","129.7"
"28 Feb 92","129.2"
"27 Feb 92","129.27"
"26 Feb 92","129.75"
"25 Feb 92","129.1"
"24 Feb 92","129.25"
"21 Feb 92","128.65"
"20 Feb 92","128.6"
"19 Feb 92","128.25"
"18 Feb 92","127.95"
"17 Feb 92","126.9"
"14 Feb 92","127.8"
"13 Feb 92","127.95"
"12 Feb 92","127.5"
"11 Feb 92","126.75"
"10 Feb 92","126.7"
"07 Feb 92","125.2"
"06 Feb 92","125.55"
"05 Feb 92","125.62"
"04 Feb 92","126.17"
"03 Feb 92","125.9"
"31 Jan 92","125.25"
"30 Jan 92","125.7"
"29 Jan 92","125.35"
"28 Jan 92","125.5"
"27 Jan 92","125.2"
"24 Jan 92","123.55"
"23 Jan 92","123.9"
"22 Jan 92","123.4"
"21 Jan 92","122.75"
"20 Jan 92","123.5"
"17 Jan 92","127.35"
"16 Jan 92","128.3"
"15 Jan 92","128.35"
"14 Jan 92","126.2"
"13 Jan 92","126.95"
"10 Jan 92","126.9"
"09 Jan 92","125.15"
"08 Jan 92","124.7"
"07 Jan 92","123.5"
"06 Jan 92","124.25"
"03 Jan 92","124.85"
"02 Jan 92","124.35"
"31 Dec 91","124.85"
"30 Dec 91","125.75"
"27 Dec 91","125.85"
"24 Dec 91","127.25"
"23 Dec 91","126.7"
"20 Dec 91","127.7"
"19 Dec 91","128.25"
"18 Dec 91","128.3"
"17 Dec 91","128.35"
"16 Dec 91","128.45"
"13 Dec 91","128.9"
"12 Dec 91","129.2"
"11 Dec 91","129.3"
"10 Dec 91","128.45"
"09 Dec 91","128.25"
"06 Dec 91","128.2"
"05 Dec 91","128.75"
"04 Dec 91","129.5"
"03 Dec 91","129.4"
"02 Dec 91","129.95"
"29 Nov 91","130.05"
"28 Nov 91","129.85"
"27 Nov 91","130"
"26 Nov 91","128.25"
"25 Nov 91","127.75"
"22 Nov 91","129.5"
"21 Nov 91","129.65"
"20 Nov 91","129.8"
"19 Nov 91","129.35"
"18 Nov 91","129.15"
"15 Nov 91","130"
"14 Nov 91","129.8"
"13 Nov 91","129.85"
"12 Nov 91","129.45"
"11 Nov 91","130.05"
"08 Nov 91","130.05"
"07 Nov 91","129.75"
"06 Nov 91","130"
"05 Nov 91","129.9"
"04 Nov 91","129"
"01 Nov 91","130.15"
"31 Oct 91","130.75"
"30 Oct 91","131.25"
"29 Oct 91","131.05"
"28 Oct 91","132.15"
"25 Oct 91","131.35"
"24 Oct 91","131.15"
"23 Oct 91","131.45"
"22 Oct 91","131.25"
"21 Oct 91","130.7"
"18 Oct 91","129.8"
"17 Oct 91","129.85"
"16 Oct 91","130.25"
"15 Oct 91","130.1"
"14 Oct 91","129.15"
"11 Oct 91","129.75"
"10 Oct 91","130"
"09 Oct 91","130.6"
"08 Oct 91","129.9"
"07 Oct 91","129.4"
"04 Oct 91","129.95"
"03 Oct 91","130.85"
"02 Oct 91","132.35"
"01 Oct 91","133.2"
"30 Sep 91","132.95"
"27 Sep 91","133.55"
"26 Sep 91","133.55"
"25 Sep 91","133.25"
"24 Sep 91","132.85"
"23 Sep 91","133"
"20 Sep 91","134.4"
"19 Sep 91","134.45"
"18 Sep 91","134.25"
"17 Sep 91","133.8"
"16 Sep 91","133.6"
"13 Sep 91","133.6"
"12 Sep 91","134.15"
"11 Sep 91","134.85"
"10 Sep 91","134.8"
"09 Sep 91","135.1"
"06 Sep 91","136.25"
"05 Sep 91","135.7"
"04 Sep 91","135.5"
"03 Sep 91","135.9"
"02 Sep 91","136.8"
"30 Aug 91","136.85"
"29 Aug 91","136.7"
"28 Aug 91","136.65"
"27 Aug 91","137.05"
"23 Aug 91","136.95"
"22 Aug 91","136.55"
"21 Aug 91","136.8"
"20 Aug 91","137.25"
"19 Aug 91","138.35"
"16 Aug 91","137.25"
"15 Aug 91","136.45"
"14 Aug 91","136.65"
"13 Aug 91","136.5"
"12 Aug 91","136.65"
"09 Aug 91","136.4"
"08 Aug 91","136.3"
"07 Aug 91","135.95"
"06 Aug 91","135.75"
"05 Aug 91","136.75"
"02 Aug 91","136.95"
"01 Aug 91","137.7"
"31 Jul 91","137.5"
"30 Jul 91","137.8"
"29 Jul 91","137.75"
"26 Jul 91","137.85"
"25 Jul 91","138.35"
"24 Jul 91","136.95"
"23 Jul 91","137.05"
"22 Jul 91","137.3"
"19 Jul 91","136.75"
"18 Jul 91","136.75"
"17 Jul 91","136.85"
"16 Jul 91","137.05"
"15 Jul 91","137"
"12 Jul 91","137.25"
"11 Jul 91","138.65"
"10 Jul 91","138.55"
"09 Jul 91","138.4"
"08 Jul 91","138.7"
"05 Jul 91","138.35"
"04 Jul 91","139.15"
"03 Jul 91","139.15"
"02 Jul 91","138.9"
"01 Jul 91","138.3"
"28 Jun 91","137.7"
"27 Jun 91","138.1"
"26 Jun 91","138.15"
"25 Jun 91","138.65"
"24 Jun 91","138.8"
"21 Jun 91","138.85"
"20 Jun 91","138.45"
"19 Jun 91","140.2"
"18 Jun 91","140.8"
"17 Jun 91","141.05"
"14 Jun 91","140.55"
"13 Jun 91","141.45"
"12 Jun 91","141.75"
"11 Jun 91","141.2"
"10 Jun 91","141.9"
"07 Jun 91","140.3"
"06 Jun 91","139.2"
"05 Jun 91","139.35"
"04 Jun 91","138.9"
"03 Jun 91","139.15"
"31 May 91","138.35"
"30 May 91","137.9"
"29 May 91","137.5"
"28 May 91","138.05"
"24 May 91","138.15"
"23 May 91","137.65"
"22 May 91","138.05"
"21 May 91","137.3"
"20 May 91","138.4"
"17 May 91","138.15"
"16 May 91","137"
"15 May 91","137.85"
"14 May 91","138.4"
"13 May 91","139.3"
"10 May 91","138.95"
"09 May 91","139.25"
"08 May 91","138.25"
"07 May 91","137.9"
"03 May 91","138.6"
"02 May 91","138.3"
"01 May 91","136.85"
"30 Apr 91","136.55"
"29 Apr 91","138.4"
"26 Apr 91","138.2"
"25 Apr 91","137.75"
"24 Apr 91","137.85"
"23 Apr 91","137.85"
"22 Apr 91","139.4"
"19 Apr 91","138.25"
"18 Apr 91","136.65"
"17 Apr 91","136.1"
"16 Apr 91","134.9"
"15 Apr 91","134.05"
"12 Apr 91","135.85"
"11 Apr 91","135.75"
"10 Apr 91","136.3"
"09 Apr 91","135.8"
"08 Apr 91","137"
"05 Apr 91","136.35"
"04 Apr 91","136.2"
"03 Apr 91","137.4"
"02 Apr 91","139.1"
"28 Mar 91","141.35"
"27 Mar 91","139.2"
"26 Mar 91","138.25"
"25 Mar 91","138.4"
"22 Mar 91","136.95"
"21 Mar 91","137.9"
"20 Mar 91","138.65"
"19 Mar 91","137.85"
"18 Mar 91","138.7"
"15 Mar 91","137"
"14 Mar 91","135.95"
"13 Mar 91","136.5"
"12 Mar 91","136.4"
"11 Mar 91","137.85"
"08 Mar 91","136.35"
"07 Mar 91","135.7"
"06 Mar 91","136.6"
"05 Mar 91","135.1"
"04 Mar 91","135.3"
"01 Mar 91","134.35"
"28 Feb 91","132.9"
"27 Feb 91","132.25"
"26 Feb 91","133.45"
"25 Feb 91","133.3"
"22 Feb 91","131.75"
"21 Feb 91","131.15"
"20 Feb 91","131.65"
"19 Feb 91","131.15"
"18 Feb 91","130.35"
"15 Feb 91","130.2"
"14 Feb 91","129.25"
"13 Feb 91","129.05"
"12 Feb 91","128"
"11 Feb 91","127.75"
"08 Feb 91","128"
"07 Feb 91","127.8"
"06 Feb 91","128.35"
"05 Feb 91","129.85"
"04 Feb 91","130.95"
"01 Feb 91","131.45"
"31 Jan 91","131.8"
"30 Jan 91","132.1"
"29 Jan 91","131.35"
"28 Jan 91","132.2"
"25 Jan 91","132.1"
"24 Jan 91","131.85"
"23 Jan 91","132.35"
"22 Jan 91","131.9"
"21 Jan 91","132.15"
"18 Jan 91","133"
"17 Jan 91","133.65"
"16 Jan 91","136.65"
"15 Jan 91","135.6"
"14 Jan 91","135.1"
"11 Jan 91","134.1"
"10 Jan 91","134.8"
"09 Jan 91","134.45"
"08 Jan 91","136.4"
"07 Jan 91","136.7"
"04 Jan 91","134.65"
"03 Jan 91","133.12"
"02 Jan 91","134.85"
"31 Dec 90","135.75"
"28 Dec 90","135.47"
"27 Dec 90","136.6"
"24 Dec 90","135.9"
"21 Dec 90","135.82"
"20 Dec 90","134.47"
"19 Dec 90","134"
"18 Dec 90","133.1"
"17 Dec 90","133.05"
"14 Dec 90","132.65"
"13 Dec 90","131.92"
"12 Dec 90","131.77"
"11 Dec 90","131.57"
"10 Dec 90","131.62"
"07 Dec 90","131.22"
"06 Dec 90","132.35"
"05 Dec 90","134.52"
"04 Dec 90","133.87"
"03 Dec 90","134.37"
"30 Nov 90","133.62"
"29 Nov 90","131.15"
"28 Nov 90","129.72"
"27 Nov 90","128.5"
"26 Nov 90","128.87"
"23 Nov 90","127.32"
"22 Nov 90","127.25"
"21 Nov 90","127.37"
"20 Nov 90","128.82"
"19 Nov 90","128.6"
"16 Nov 90","129.4"
"15 Nov 90","129.32"
"14 Nov 90","129.52"
"13 Nov 90","129.25"
"12 Nov 90","128.77"
"09 Nov 90","129.82"
"08 Nov 90","129.92"
"07 Nov 90","127.87"
"06 Nov 90","127.17"
"05 Nov 90","127.15"
"02 Nov 90","128.65"
"01 Nov 90","130.6"
"31 Oct 90","129.55"
"30 Oct 90","129.35"
"29 Oct 90","128.27"
"26 Oct 90","127.97"
"25 Oct 90","126.8"
"24 Oct 90","128.05"
"23 Oct 90","127.4"
"22 Oct 90","126.37"
"19 Oct 90","126.35"
"18 Oct 90","125.35"
"17 Oct 90","125.3"
"16 Oct 90","127.95"
"15 Oct 90","127.95"
"12 Oct 90","128.7"
"11 Oct 90","130.37"
"10 Oct 90","130.45"
"09 Oct 90","130.67"
"08 Oct 90","130.47"
"05 Oct 90","132.35"
"04 Oct 90","134.05"
"03 Oct 90","136.17"
"02 Oct 90","136.92"
"01 Oct 90","137.05"
"28 Sep 90","138.12"
"27 Sep 90","138.37"
"26 Sep 90","137.4"
"25 Sep 90","136.97"
"24 Sep 90","135.55"
"21 Sep 90","136.85"
"20 Sep 90","136.8"
"19 Sep 90","137.55"
"18 Sep 90","137.35"
"17 Sep 90","137.1"
"14 Sep 90","136.45"
"13 Sep 90","138"
"12 Sep 90","137.65"
"11 Sep 90","139.87"
"10 Sep 90","139"
"07 Sep 90","140.2"
"06 Sep 90","141.12"
"05 Sep 90","141.77"
"04 Sep 90","143.62"
"03 Sep 90","143.55"
"31 Aug 90","143.9"
"30 Aug 90","144.32"
"29 Aug 90","143.75"
"28 Aug 90","143.25"
"24 Aug 90","146.1"
"23 Aug 90","146.25"
"22 Aug 90","145.72"
"21 Aug 90","146.5"
"20 Aug 90","146.55"
"17 Aug 90","147.77"
"16 Aug 90","147.85"
"15 Aug 90","146.8"
"14 Aug 90","149.77"
"13 Aug 90","150.37"
"10 Aug 90","150.02"
"09 Aug 90","149.82"
"08 Aug 90","149.77"
"07 Aug 90","149.7"
"06 Aug 90","149.45"
"03 Aug 90","149.7"
"02 Aug 90","150.15"
"01 Aug 90","147.17"
"31 Jul 90","146.27"
"30 Jul 90","148.15"
"27 Jul 90","149.4"
"26 Jul 90","150.62"
"25 Jul 90","148.87"
"24 Jul 90","148.67"
"23 Jul 90","148.5"
"20 Jul 90","149.02"
"19 Jul 90","147.82"
"18 Jul 90","147.1"
"17 Jul 90","148.22"
"16 Jul 90","147.9"
"13 Jul 90","147.67"
"12 Jul 90","148.8"
"11 Jul 90","148.55"
"10 Jul 90","148.52"
"09 Jul 90","150.95"
"06 Jul 90","151.02"
"05 Jul 90","150.7"
"04 Jul 90","149.7"
"03 Jul 90","151.47"
"02 Jul 90","151.15"
"29 Jun 90","152.15"
"28 Jun 90","153.07"
"27 Jun 90","154.37"
"26 Jun 90","155.05"
"25 Jun 90","155.4"
"22 Jun 90","154.87"
"21 Jun 90","154.82"
"20 Jun 90","154"
"19 Jun 90","153.75"
"18 Jun 90","154.07"
"15 Jun 90","154.32"
"14 Jun 90","154.02"
"13 Jun 90","154.67"
"12 Jun 90","154.45"
"11 Jun 90","154.55"
"08 Jun 90","153.35"
"07 Jun 90","152.57"
"06 Jun 90","152.6"
"05 Jun 90","152.62"
"04 Jun 90","152.8"
"01 Jun 90","151.1"
"31 May 90","152.45"
"30 May 90","151.17"
"29 May 90","150.82"
"25 May 90","149.67"
"24 May 90","151.55"
"23 May 90","151.05"
"22 May 90","151.65"
"21 May 90","153.37"
"18 May 90","152.82"
"17 May 90","152.32"
"16 May 90","151.8"
"15 May 90","150.77"
"14 May 90","152.9"
"11 May 90","152.92"
"10 May 90","157.02"
"09 May 90","156.7"
"08 May 90","157.77"
"04 May 90","158.4"
"03 May 90","157.92"
"02 May 90","158.1"
"01 May 90","158.65"
"30 Apr 90","158.95"
"27 Apr 90","159.05"
"26 Apr 90","158.37"
"25 Apr 90","158.55"
"24 Apr 90","158.77"
"23 Apr 90","157.5"
"20 Apr 90","157.5"
"19 Apr 90","156.82"
"18 Apr 90","159.15"
"17 Apr 90","160.07"
"12 Apr 90","158.17"
"11 Apr 90","158.17"
"10 Apr 90","158.4"
"09 Apr 90","157.07"
"06 Apr 90","157.27"
"05 Apr 90","157.52"
"04 Apr 90","157.95"
"03 Apr 90","158.82"
"02 Apr 90","159.65"
"30 Mar 90","157.85"
"29 Mar 90","157.07"
"28 Mar 90","158.9"
"27 Mar 90","157"
"26 Mar 90","156.22"
"23 Mar 90","153.2"
"22 Mar 90","155.05"
"21 Mar 90","154.32"
"20 Mar 90","153.67"
"19 Mar 90","153.4"
"16 Mar 90","152.05"
"15 Mar 90","152.85"
"14 Mar 90","152.07"
"13 Mar 90","152.85"
"12 Mar 90","152.22"
"09 Mar 90","151.22"
"08 Mar 90","150.87"
"07 Mar 90","151.17"
"06 Mar 90","149.7"
"05 Mar 90","149.42"
"02 Mar 90","149.8"
"01 Mar 90","149.42"
"28 Feb 90","148.8"
"27 Feb 90","148.65"
"26 Feb 90","148.82"
"23 Feb 90","146.75"
"22 Feb 90","145.82"
"21 Feb 90","145.3"
"20 Feb 90","145.4"
"19 Feb 90","144.55"
"16 Feb 90","144.3"
"15 Feb 90","144.47"
"14 Feb 90","144.35"
"13 Feb 90","144.3"
"12 Feb 90","144.3"
"09 Feb 90","145.35"
"08 Feb 90","145.07"
"07 Feb 90","145.4"
"06 Feb 90","144.85"
"05 Feb 90","145.55"
"02 Feb 90","145.47"
"01 Feb 90","144.8"
"31 Jan 90","144.4"
"30 Jan 90","143.75"
"29 Jan 90","142.92"
"26 Jan 90","143.17"
"25 Jan 90","144.75"
"24 Jan 90","145.27"
"23 Jan 90","146.1"
"22 Jan 90","146.3"
"19 Jan 90","145.8"
"18 Jan 90","146.02"
"17 Jan 90","145.57"
"16 Jan 90","145.3"
"15 Jan 90","145.27"
"12 Jan 90","145.27"
"11 Jan 90","145.2"
"10 Jan 90","145"
"09 Jan 90","145.17"
"08 Jan 90","144.2"
"05 Jan 90","143.8"
"04 Jan 90","144.05"
"03 Jan 90","145.47"
"02 Jan 90","146.05"
"29 Dec 89","143.8"
"28 Dec 89","143.27"
"27 Dec 89","142.05"
"22 Dec 89","142.85"
"21 Dec 89","143.67"
"20 Dec 89","143.95"
"19 Dec 89","143.75"
"18 Dec 89","144.14"
"15 Dec 89","143.9"
"14 Dec 89","144.05"
"13 Dec 89","143.75"
"12 Dec 89","144.1"
"11 Dec 89","144.5"
"08 Dec 89","144.2"
"07 Dec 89","144.27"
"06 Dec 89","143.8"
"05 Dec 89","143.75"
"04 Dec 89","143.55"
"01 Dec 89","143.1"
"30 Nov 89","142.85"
"29 Nov 89","142.82"
"28 Nov 89","143.67"
"27 Nov 89","143.3"
"24 Nov 89","143.57"
"23 Nov 89","144.12"
"22 Nov 89","143.95"
"21 Nov 89","143.9"
"20 Nov 89","144.62"
"17 Nov 89","144.35"
"16 Nov 89","143.47"
"15 Nov 89","143.55"
"14 Nov 89","143.79"
"13 Nov 89","143.9"
"10 Nov 89","143.15"
"09 Nov 89","142.65"
"08 Nov 89","143.12"
"07 Nov 89","143.47"
"06 Nov 89","143.62"
"03 Nov 89","142.5"
"02 Nov 89","143.5"
"01 Nov 89","143.25"
"31 Oct 89","142.6"
"30 Oct 89","142"
"27 Oct 89","142.15"
"26 Oct 89","142"
"25 Oct 89","141.4"
"24 Oct 89","141.72"
"23 Oct 89","142.32"
"20 Oct 89","142.25"
"19 Oct 89","141.7"
"18 Oct 89","141.5"
"17 Oct 89","141.7"
"16 Oct 89","141.35"
"13 Oct 89","143.35"
"12 Oct 89","144.12"
"11 Oct 89","144.7"
"10 Oct 89","143.22"
"09 Oct 89","142.65"
"06 Oct 89","142.65"
"05 Oct 89","141.57"
"04 Oct 89","141.2"
"03 Oct 89","140.85"
"02 Oct 89","139.52"
"29 Sep 89","139.47"
"28 Sep 89","140.65"
"27 Sep 89","140.3"
"26 Sep 89","142.12"
"25 Sep 89","142.77"
"22 Sep 89","145.5"
"21 Sep 89","145.27"
"20 Sep 89","144.72"
"19 Sep 89","145.8"
"18 Sep 89","145.82"
"15 Sep 89","148.72"
"14 Sep 89","146.32"
"13 Sep 89","146.9"
"12 Sep 89","146.97"
"11 Sep 89","147.27"
"08 Sep 89","146.27"
"07 Sep 89","147.07"
"06 Sep 89","146.47"
"05 Sep 89","147.05"
"04 Sep 89","145.92"
"01 Sep 89","145.42"
"31 Aug 89","144.5"
"30 Aug 89","143.2"
"29 Aug 89","143.6"
"25 Aug 89","143.55"
"24 Aug 89","143.47"
"23 Aug 89","143.05"
"22 Aug 89","143.15"
"21 Aug 89","142.62"
"18 Aug 89","142.77"
"17 Aug 89","143.9"
"16 Aug 89","142.25"
"15 Aug 89","141.92"
